symbol,sct.detection_rate,sct.gmean,sct.variance,sct.residual_mean,sct.residual_variance
Camta1,0.0846118790824852,0.0633815486315017,0.0984692470835596,0.00238492776266544,0.977707225694982
Maged1,0.084763785508127,0.0633730389869615,0.0967639200488738,0.00533384455080953,0.988460038906145
Cep170b,0.0852195047850524,0.0633487096919001,0.0947823460156073,0.00177268819976535,0.954774776461939
Wdtc1,0.0844599726568434,0.063345595006449,0.0977995376344556,-0.00357742125064553,0.931129440440748
Mrpl40,0.0849916451465897,0.0633064505256817,0.0962738328806614,0.00875874065118986,1.01978306912928
Rragc,0.084763785508127,0.0632557754696326,0.0964257508449606,0.000494270808711224,0.961374459655097
Hipk2,0.0843840194440225,0.0632315399915402,0.0994706352417476,-0.000716785074888573,0.960297731582178
Tm2d3,0.0841561598055598,0.0632051028286553,0.0991667993131491,0.00978247485289502,1.04940231453295
Opa3,0.0837004405286344,0.0632040996628933,0.10309493332358,0.00156824850556882,0.993766830651994
Hacl1,0.0835485341029926,0.0632008942695879,0.102639179430682,0.00915168568443032,1.05358172846552
Nacc2,0.0839283001670971,0.0631818716494199,0.100354288708403,0.00302078089922587,0.990608841912066
Ipo7,0.0848397387209479,0.0631807773758655,0.0956317239002346,0.00071399905982246,0.9445609772916
Ppp1r37,0.0852195047850524,0.0631744715071836,0.0946856751432904,0.005009703868997,0.973218680077412
Slc9a8,0.0833966276773507,0.0630889520084121,0.1025152311721,0.00629207443821172,1.05364179133717
Snn,0.0836244873158135,0.0630837408569127,0.1011138785299,0.00472534532116472,1.01107957264383
Crls1,0.0849916451465897,0.0630825555630663,0.0939536396358426,-0.0031010961845227,0.931213926520355
Fzd1,0.0844599726568434,0.0630825555630663,0.0975789877355019,0.00119370414955714,0.972313577745638
Vrk3,0.0849156919337688,0.0630730452690915,0.0946234990874941,0.00454820386325215,0.986887573419164
Enpp6,0.0835485341029926,0.0630457912672029,0.101569632422797,0.00572177774067378,1.01967396535582
Baz1b,0.0836244873158135,0.0630234754471954,0.101507606369545,0.00122370551960644,0.976966766042437
Ppp1r1a,0.0824851891234999,0.0630055870067867,0.115568839370868,0.0420950922315889,1.40162745626804
Dpp4,0.0827890019747835,0.0629169443877013,0.103578656922195,0.00315751667605019,1.00008513429058
Rbm34,0.0837763937414553,0.0628778156866634,0.0989462494141956,0.00408036440561335,0.99811075598489
Ubac2,0.0846118790824852,0.0628714205116929,0.0955625381100218,0.00679915051995491,0.999191957078324
Agfg2,0.0828649551876044,0.062863188256844,0.104794000636589,0.0132254396468715,1.09069905412157
Mia3,0.0837004405286344,0.0628397823475144,0.100071781988143,0.00754473276468003,1.04004014958002
Chmp2b,0.0833966276773507,0.0627478953386949,0.0998577571999913,-0.000240367710630895,0.957697837792148
Ppp5c,0.0849156919337688,0.0627087728607862,0.0915977169381539,0.00998161862375526,1.01365608931372
Spg7,0.0833966276773507,0.0626782332932776,0.0987598597106945,0.00138192836538867,0.968733510337817
Ube2q1,0.0840802065927389,0.0626211945074142,0.0950097902623995,-0.00414819564774767,0.928356435049883
Phip,0.0813458909311864,0.0626121437454985,0.111428122904473,0.00730367724841327,1.09049414590275
Cpsf6,0.0840802065927389,0.0625979760866566,0.094643697507403,0.00869266774056869,1.02389369185359
Tfam,0.0837763937414553,0.0625895637916356,0.0953758714787388,0.00172962982280387,0.960171358743191
Ncaph2,0.0840802065927389,0.0625789642538044,0.0949475334360015,0.00534322332278516,0.98144392565536
Btbd1,0.084004253379918,0.0625694584649374,0.0956174621195967,0.00159845689403209,0.963204190268425
1700123O20Rik,0.0836244873158135,0.0625652524219853,0.0975374716459125,0.00512101092724661,0.99039611604095
Rnf44,0.0841561598055598,0.0625462411746196,0.0942153133100328,0.0025935549415944,0.970234629523826
Arl4a,0.083168768038888,0.0625378292891696,0.0996092145180093,0.00683463842407617,1.05493013952905
Ube2g1,0.084004253379918,0.0624480779833618,0.0946087757605581,0.00273459594013471,0.974143233017593
Ppp1r10,0.0833966276773507,0.0624449659359771,0.096591215193133,0.00955839462479101,1.03883679738783
Sik3,0.0835485341029926,0.0624207489391919,0.0960109591860964,-0.000423971927343806,0.947561329199054
Brd8,0.0840802065927389,0.0624206578746334,0.0930545705228026,0.00798841376711594,1.00828097553116
Tmem213,0.0817256569952909,0.062392509260222,0.106886761173272,0.0430500331719336,1.39165642184398
Abhd11,0.0837004405286344,0.0623647263465297,0.0950645296534558,0.0097905259000429,1.01860332977401
Pdcd10,0.0833206744645299,0.0623320098649949,0.097440477691188,0.0039274693712255,0.980487997485321
Mturn,0.0836244873158135,0.0622855861681166,0.0946360762241395,-0.000673241910686233,0.940554792079825
Mlx,0.0833966276773507,0.0622761740559647,0.095672201510653,0.000641310470428337,0.963372131734125
Itfg1,0.08164970378247,0.0622298438472957,0.106182833835429,0.00495959084503735,1.03186002925731
Ganc,0.0825611423363208,0.0622075451559352,0.0994501945100337,0.0116789929346684,1.07023653680382
Ptrhd1,0.0825611423363208,0.0621950360458934,0.102067479338158,0.00201923243576292,1.00015022962347
Pde7a,0.082409235910679,0.0621664245698188,0.0989322184067079,0.0122599588514378,1.07092195694306
Erbb3,0.0829409084004253,0.0621231192045235,0.096735627260748,0.00416764166364074,1.01036228397897
Man1a2,0.0829409084004253,0.0621179127874363,0.0968875452250474,-0.00110423151831428,0.955310940538589
Otud7b,0.0835485341029926,0.0620978163848776,0.094538620723116,-0.00012819856156799,0.951869571133857
Tmem11,0.0836244873158135,0.0620851128709503,0.0926803718609312,0.00108432007080602,0.935764179952801
Pgd,0.0836244873158135,0.0620471078973712,0.0932880437181283,0.00445238763544441,0.985756920890111
Ppp1r21,0.083168768038888,0.0620291990077371,0.0961825101760867,-0.00210214761343107,0.926011588404345
Psmd2,0.0833206744645299,0.0619859902645303,0.0949320024030424,0.0122857189985987,1.0395676952462
Fgd4,0.0830168616132462,0.061977582814432,0.09566440714753,0.0103406407535867,1.04355870118629
Snx1,0.084004253379918,0.0619711930560265,0.0912423320572917,0.00779348929040379,1.00842309670597
Tom1l2,0.083168768038888,0.0619173801119741,0.0940476335396246,0.00385148993373198,0.982938047025384
Nudt5,0.0830928148260671,0.0619036768174317,0.0940476335396248,0.00392004147134885,0.981594665816418
Srsf9,0.0830168616132462,0.0618245709846075,0.0936189724144741,9.12662374066887e-05,0.971791897606097
Adap2,0.0808142184414401,0.0618216427899607,0.105140414211265,0.00723357378757326,1.07834315632615
Atf2,0.083244721251709,0.0618055729893954,0.0923682223296221,-0.00369545578791521,0.920378661610942
Phc3,0.083168768038888,0.0618055729893952,0.0928864292060966,0.0052094942869691,1.00093425584077
Cnot3,0.0833206744645299,0.0618002771175032,0.0926720582582205,0.0104337253133854,1.03057125964395
Tcf12,0.0827130487619626,0.0617127736337128,0.0945304802002697,0.0068096604150999,1.0120819953863
Osgin1,0.0805863588029774,0.0616898480677845,0.106659593854258,0.00713485253240079,1.07125443643213
Abhd18,0.0821054230593954,0.06161998238848,0.0972107718675315,0.00902074271063266,1.04651073027626
Gm11837,0.0783077624183503,0.0616123194162936,0.123648807344173,0.0204145412896358,1.27395706150531
Fyttd1,0.0823332826978581,0.0615819940588325,0.0962639961751649,0.0090549443070319,1.054061929355
Angel2,0.0825611423363208,0.0615766993020648,0.0955314760441021,-0.00251907804620155,0.933683261016973
Rab4a,0.082409235910679,0.0615672934708254,0.0960496598432622,-0.000164758675857248,0.957123254875072
Hmgb3,0.0814218441440073,0.0615599819396682,0.0999532049746143,0.00734622073871818,1.04997122507718
Mapk1ip1l,0.0821054230593954,0.0615598909488895,0.0959601602465663,0.00692445694126842,1.03298855303141
Tmem63b,0.0821813762722163,0.0615029121895587,0.0963534957718609,0.00834901715493757,1.03408856254624
Man2a1,0.0813458909311864,0.0615008954541063,0.0983989305049169,0.00418843678533661,1.016734004818
Ogfod2,0.082409235910679,0.0614607263782641,0.0947364452361751,0.00424441459573976,0.995734925206518
Hscb,0.0822573294850372,0.0614565247240837,0.0951027456870087,0.00358969604876614,0.975708399928027
Brd3,0.0817256569952909,0.0614007349302548,0.097479339889559,0.0021437195297493,0.993822841966102
Hmgcs2,0.0727631778824244,0.0613854999079233,0.159057947080138,0.0101148752361865,1.35114952568465
Tuba1b,0.0811180312927237,0.0613681391100414,0.100740049105066,0.00381968561376171,1.01230062568889
Upf2,0.082409235910679,0.0613669557290191,0.0940932285446299,0.00466167281757927,0.987841504957404
Ptk2b,0.0824851891234999,0.0613195728171614,0.0936643597236448,-0.000800282585423842,0.940594027348469
Stx4a,0.0824851891234999,0.0613162821355102,0.0928422361479706,0.00880124942962476,1.03826101756092
Rfwd2,0.0822573294850372,0.0613120810530936,0.0937268819391682,0.00199946957708212,0.963777029398393
Tmem82,0.0821054230593954,0.0611898429402449,0.0945758675094404,0.0111168570862973,1.05699251879159
Tmem192,0.0821813762722163,0.0611898429402449,0.0940575798623646,0.000787517536731225,0.951667492744184
Gak,0.0812699377183655,0.0611687492396491,0.0975958860993738,0.00330656604791513,0.9871705722922
Rhot1,0.0827890019747835,0.0611423769802926,0.0906704531155787,0.00253144668930056,0.957971406000367
l7Rn6,0.0817256569952909,0.0611392687574745,0.0957643261519219,-0.00158671269903811,0.943114940668848
Cbx5,0.0813458909311864,0.0611118824270476,0.0973190506292628,-0.000709903621229769,0.962080849968061
Synrg,0.0815737505696491,0.0610896981547831,0.0945758675094405,0.00247358805097956,0.986664396010665
Hoxa10,0.082409235910679,0.0610738213298079,0.0913407510362141,0.00255112674810717,0.969249429793738
Rfc2,0.0822573294850372,0.061064329005889,0.0925293942972134,0.00605943317122415,1.01153502823524
Hps5,0.0825611423363208,0.0610263605593862,0.0910635694063788,0.00370810249963329,0.958452112417992
Il15,0.0814977973568282,0.061012850650578,0.0964614052965552,0.00554308687082859,1.00606638182091
Galt,0.0824851891234999,0.0609852856997413,0.0900267518004181,0.0153359467852851,1.07666937233499
AY036118,0.0810420780799028,0.060976977112752,0.0978642464255694,0.0246245087535669,1.16811210231781
Bpgm,0.08164970378247,0.060921030651736,0.0962112472025237,0.00485415792987715,1.00559853836834
Thra,0.0818775634209327,0.0609147381859172,0.0938966559759068,0.00413998160523549,0.985198410346069
Dag1,0.0808142184414401,0.0609116306298825,0.0999641205445856,0.00344054708794692,1.01651751487166
Smarca5,0.0814977973568282,0.0608830673329297,0.0954516573810273,-0.00264592553703438,0.937998485962908
Tmem116,0.0818775634209327,0.0608788679653376,0.0921896327585715,0.00715647713146466,1.0014040225532
Trak1,0.0815737505696491,0.0608514883554441,0.0932263811325886,-0.000309651855265049,0.956267397438141
Lsm1,0.08164970378247,0.0608461972421541,0.0935302170611872,0.0017600096608459,0.967823043446886
Golga7,0.0818016102081118,0.0608461972421539,0.0924934686871703,0.000727932300593319,0.950336459758793
Macrod1,0.0811180312927237,0.0608253967641026,0.0977661447597254,0.0104604800076628,1.05883239258597
Hacd1,0.0810420780799028,0.0608104202655191,0.095299739416728,0.00109658057132707,0.986517071514406
Pcmtd2,0.0819535166337536,0.0608082366011384,0.0920643460157219,0.00266003917606158,0.982898226194259
Psme3,0.0818016102081118,0.0607713691110412,0.092216263980021,0.00239072891439055,0.968578836729136
Nsrp1,0.0805863588029774,0.0607503746500033,0.0971584729025282,0.00530757509241076,1.0309238200626
Nfyc,0.0815737505696491,0.0607113257059586,0.0925200999086196,0.00874611466119056,1.02178379957374
Itgb1bp1,0.0818016102081118,0.060706035291745,0.0917870951539432,0.00565434819113403,0.985932225438907
Sestd1,0.0811180312927237,0.0606934393411032,0.0944417248469827,-1.30510450603135e-05,0.973272100868785
Gnptg,0.0811180312927237,0.0606881490160998,0.0952639176546003,0.00952526531112904,1.0471046938011
Pnp,0.0812699377183655,0.0606776593604024,0.0952013146684791,0.00460197636153855,1.01412676189515
Arih1,0.0813458909311864,0.0606554841662785,0.0934942568351674,0.0023829534393895,0.970464575830312
Pdpk1,0.0807382652286192,0.0606512856995447,0.0969708370240201,0.000322123264372325,0.980378098603035
Insig1,0.0805863588029774,0.0606334003471207,0.0987670367556425,0.0268268386222195,1.22703424476558
Prkaca,0.080890171654261,0.0605722731627929,0.0949867821793967,0.00378020736673299,0.990107567340331
Kdm2a,0.0810420780799028,0.0605722731627929,0.0939500107280651,0.000947984233753487,0.973336524751413
Dhtkd1,0.0808142184414401,0.0605585872259065,0.0949867821793968,0.00565079272164403,1.00482001960293
Lpin2,0.0815737505696491,0.0605470072887484,0.0922693879590288,0.00273199628310066,0.980892031125871
Sgms2,0.0814218441440073,0.0605438099061591,0.0918136340661309,0.00163706028372796,0.959154372025306
Yipf5,0.0814218441440073,0.0605333216779005,0.0927878371473109,0.00374098430233872,0.981472780275299
Vps53,0.0812699377183655,0.0605059509860113,0.0927878371473108,0.00486165208620217,1.00519760531625
Tiparp,0.0813458909311864,0.0605006615961268,0.0930916730759094,0.00396732886248014,0.994533267943326
Sdccag8,0.0811939845055446,0.0604879771854099,0.092787837147311,0.00508927467170188,1.00714120693949
Krt8,0.0799787331004101,0.0604565008646449,0.0996785445414381,0.0102469196838652,1.06857627093874
Slc10a2,0.0764848853106486,0.0604550450971437,0.121132855005981,0.0136587530698052,1.205195060816
Zhx3,0.0812699377183655,0.0604184632753328,0.0911697250551394,-0.00204657830344187,0.944938327233453
Zzz3,0.0803584991645147,0.0604058707396267,0.0953799100088567,1.74089989141699e-05,0.975484917666598
Nudt16l1,0.08164970378247,0.0603942015790739,0.089703346308746,0.00225210791973237,0.963127154603419
Ubr2,0.080890171654261,0.06037632056176,0.0936993449331065,0.00546902373983864,0.997611003850141
Mlycd,0.0812699377183655,0.0603710318184214,0.0919293148766358,0.00623034254278649,1.00826907517164
Ocel1,0.080890171654261,0.0603426648490675,0.0943070167903034,0.00621723007008216,1.01602819522798
Slc25a20,0.0802065927388729,0.0603395589687093,0.0968097977509881,0.00528136609965413,1.00741374538919
Rabep1,0.0809661248670819,0.0603384676205883,0.0931181889107849,0.00143086791443832,0.962160241850931
Zfp830,0.0811939845055446,0.0603057226562429,0.092018491390922,0.00945992083041008,1.02943335376392
Csnk1g2,0.0811939845055446,0.0603015255739945,0.0913480665450525,0.0037363098012443,0.981147993925436
Zfp771,0.0808142184414401,0.0602836461194403,0.0927516346094868,0.0111474538999401,1.05970667534243
Lsm12,0.080130639526052,0.0602741608643973,0.0975693875724844,-0.00256445710132688,0.951440115616419
Zmynd8,0.0798268266747683,0.0602668582396744,0.0968097977509882,0.00865105886421443,1.03201030968432
Prrc2a,0.0812699377183655,0.0602499024696852,0.09091869002314,0.00180880062439369,0.966086289664247
Ppfia1,0.0809661248670819,0.0602457056083938,0.0923223273195205,0.00433583676125227,0.980689096741227
Mrpl44,0.0807382652286192,0.0602405083941926,0.0940296966965805,0.00598142904499809,1.01678215191408
Mrpl10,0.0807382652286192,0.0601993730825954,0.09314465859103,0.00262786087420592,0.994194269056464
Copb2,0.0812699377183655,0.0601572390760145,0.0894521266582266,0.00179672529414243,0.959704449304911
Man2b1,0.0795230138234847,0.060149027843307,0.098695427847362,0.0148133267133999,1.10715087119
Acyp1,0.0804344523773356,0.060148846103635,0.0938150603595818,0.00215795683270437,0.980996485956611
Coprs,0.080890171654261,0.0601435584948502,0.0915263618803371,-0.00261559625215413,0.930466101037507
Pqlc1,0.0805104055901565,0.0601393620545077,0.0934484945196284,0.00951775615327109,1.0408089033266
Mbtd1,0.0808142184414401,0.0601298780902242,0.091526361880337,-0.000373460291084922,0.953368414838898
Sppl2a,0.0800546863132311,0.0600603876531793,0.0956115831736128,0.00149674072771541,0.985512031936152
Fut8,0.0804344523773356,0.0600509043953976,0.0931710821166438,0.00800405698797003,1.03066902250065
Ube2h,0.0805104055901565,0.0600372251864074,0.0921340337375341,-0.000881302840325576,0.946060384379515
Sin3b,0.0806623120157983,0.0600205456651641,0.0930455415233296,0.00691310400313811,1.00626491716476
Slc17a5,0.080890171654261,0.0600129722126321,0.0906674703726209,-0.000604036380039012,0.955519474332108
Gm10263,0.0777001367157831,0.0599816917014653,0.109695183862449,0.02407528600764,1.31537559674015
Ppp6c,0.0805863588029774,0.0599340072266339,0.091793718343333,0.0055991756609269,1.03235643324941
Gosr2,0.0807382652286192,0.0599245250994464,0.0909084725419493,0.000559848469043193,0.958692112013208
Acot2,0.0781558559927085,0.0598700883835848,0.105424565190213,0.00595663676791749,1.08429274555988
Tfdp2,0.0800546863132311,0.0598698158458158,0.0935012954162275,-0.00068440799174959,0.95797703587315
Klf3,0.0802825459516938,0.059864529628725,0.0927680368110859,0.00493313816922462,0.992250066397109
Gorasp2,0.0810420780799028,0.0598634387695251,0.0890749510227263,0.00165654481494481,0.955584593899995
Pigr,0.070788394349081,0.0598553087066076,0.215544988965868,0.040023739637144,1.95862080278775
Ndufaf2,0.0792192009722011,0.0598235905882705,0.0978011299691867,0.0105495245705894,1.08838412763773
A430005L14Rik,0.0811180312927237,0.0598171229487114,0.0878227816830055,0.000528323326615556,0.934642605141649
Rab11fip2,0.0796749202491265,0.0597961473738202,0.0943236613037113,-0.000174185196634365,0.978317212736985
AI314180,0.0799027798875892,0.059776185739419,0.0938942617044812,0.00682099401761263,1.02363898818209
Dnm1l,0.0805104055901565,0.0597297828976329,0.0896826228799236,-0.00462606823240394,0.928119690587454
Setd2,0.0798268266747683,0.059725588095167,0.0936795445968816,0.00863026377597937,1.03618427808169
Mrps6,0.0799027798875892,0.0597043602360356,0.0955653593117734,0.0134047251890862,1.08257034023784
Sertad2,0.0803584991645147,0.0596876675533118,0.0906570221182802,0.00201953844097027,0.960750227836696
Akr1e1,0.0795230138234847,0.0596656038849825,0.0945019335616784,0.0128118109505646,1.07497012455431
Slc10a5,0.0792192009722011,0.0596287761061158,0.0956909229824049,0.00746142300016647,1.03967375656142
Yy1,0.0798268266747683,0.0596045324773944,0.0936429958993363,0.00479830777169812,1.00253797708599
Rabgap1l,0.0806623120157983,0.0595939627158317,0.0886084027157606,0.0056837599108746,0.992411589222476
Pikfyve,0.0799787331004101,0.0595813799711213,0.0912646939754773,0.00204297639786883,0.974307108657738
Ddx1,0.079295154185022,0.059562512930291,0.0955653593117735,0.000352293573215154,0.97812714739161
Gpat4,0.0799027798875892,0.0595255979178519,0.0912018025229166,0.00407931159627284,1.0060254802718
Ptdss2,0.0802825459516938,0.0595245074074955,0.0901015511474944,0.0086552096021998,1.02402693973794
Selm,0.0791432477593802,0.0594782972102632,0.0964768670975692,0.0147129211451266,1.10544980492066
Naa10,0.0799787331004101,0.059422429776256,0.0908611409689907,0.00620477741436171,1.00847349484324
Prrc2b,0.0802065927388729,0.0594171457905526,0.0901275823587535,0.00349706145892138,1.00198427283104
Exosc4,0.0804344523773356,0.0594171457905526,0.0885714040105724,0.0113186126891949,1.02810803510937
Abhd3,0.0788394349080966,0.0594089402900873,0.0967807030261676,0.00885514886299431,1.06085758061254
Tigd2,0.079295154185022,0.0593867008160966,0.0931505894609696,-0.000145444103519157,0.958409502026694
Aif1l,0.0786115752696339,0.0593815986167081,0.0972992445237092,0.00753039812931849,1.0492844754205
Med13,0.0795230138234847,0.0593582693774262,0.092050407317492,0.00348882957148434,0.991316555116946
Supt20,0.079295154185022,0.0593540760455484,0.0929357915827693,0.00657716714594219,1.0229159832106
Bsdc1,0.0799027798875892,0.0593066921976129,0.089545895558189,0.00193674642747006,0.977300403197661
Ppp2r2d,0.0799787331004101,0.0592972156823606,0.0891790758677695,-4.1979826071168e-06,0.944478548013108
Tulp3,0.0791432477593802,0.0592783537013957,0.0945178511396631,0.00569822482485005,1.00802591134654
Gm15217,0.0773203706516786,0.0592764319873986,0.102635942837258,0.00754342412711335,1.07483615727042
Slc16a9,0.0796749202491265,0.0592372557195673,0.0900016494510869,0.00855362954936325,1.02526709365021
Card10,0.0795989670363056,0.0592277798254908,0.0906722935314463,0.00375829695673971,0.991160920331646
Gnpnat1,0.079295154185022,0.0592183040161856,0.0928990005734129,0.00606114125146866,1.01415045654416
Abhd16a,0.0799787331004101,0.0592130210485817,0.0890530737281568,0.00252752079259741,0.966613406957511
Slc22a22,0.0789913413337384,0.0590837302220362,0.0927731368976895,0.004337640298658,1.01866680703845
Atad1,0.0793711073978429,0.0590836394435075,0.0908501734750616,0.00370670468024801,1.00373754225574
Foxp1,0.0796749202491265,0.0590741649236761,0.0889270254339127,0.00656908852969749,1.00298861385808
Derl2,0.0793711073978429,0.0590699727163888,0.0903314242816871,0.00934322388122847,1.03060519255214
Clrn3,0.0787634816952757,0.0590657805256958,0.0938105083592089,-0.00160493551314487,0.959742156863339
Eif1a,0.0786875284824548,0.059061588351597,0.0936585903949095,-0.00264435662321378,0.939522199692101
S100a13,0.0788394349080966,0.0589985533587229,0.0945071721121731,0.00823112242495385,1.05449903785645
Hnrnph3,0.0800546863132311,0.0589752325546966,0.0871813419447094,0.00447617322662422,0.972805402204272
Thap7,0.079295154185022,0.0589110992388804,0.0904462050769053,0.00620616143555104,1.00877695588173
Smim15,0.0784596688439921,0.0589038060022271,0.0933178596090386,0.00161814768919942,0.999527847424798
Tufm,0.0795230138234847,0.0588837704139933,0.087852112950303,0.00812217766176612,1.01994347594625
Nap1l4,0.0795989670363056,0.0588690164303478,0.0883078668432009,-0.00108796249412269,0.938130419831921
Emc4,0.0786875284824548,0.0588522509489593,0.0918506039246797,0.0060899805087732,1.01814068172239
Zbtb38,0.0784596688439921,0.0588480596200898,0.0927361728084739,-0.000841715398447878,0.969621978914948
Eif1ad,0.079295154185022,0.0588416886915515,0.0893455383098148,0.00572344326964704,1.02545814318863
Ube2v2,0.0789153881209175,0.0588280250866369,0.0914207427791515,0.00769870247154828,1.03664885495895
Mfap3l,0.0786115752696339,0.0587987003865553,0.0941034344871674,0.00279883434459918,0.988611202577751
Ngfrap1,0.0770925110132159,0.0587882158343145,0.100149206379793,0.00879520611312412,1.06434204593713
Ehmt2,0.0794470606106638,0.05876700195099,0.0880297390434542,0.00440751750492062,0.978838398527583
Ginm1,0.0799027798875892,0.058751250629979,0.0867137551585724,-0.00155762673861127,0.924346426286507
Trpc4ap,0.0794470606106638,0.0587438677448755,0.0876627808891458,0.00339905370221594,0.969073458908832
Eps15,0.0783077624183503,0.0587407665476003,0.09328086090385,0.00482753190567365,1.01868489829793
Ing4,0.0792192009722011,0.0587333973171113,0.0901939700245282,0.0132027712119288,1.07488604118523
Dnajb4,0.0789153881209175,0.0587208247916691,0.0902570460956102,0.0034712873506405,0.990352342074918
Uso1,0.0795989670363056,0.0587059823322724,0.0872326658931536,0.00401384722842911,0.981106506500463
Fmr1,0.0786115752696339,0.0586986905083591,0.0911427534432932,0.00502295428206239,1.00456614640028
Pnpla2,0.0789153881209175,0.0586924112235396,0.0907127999885081,0.00758739168380964,1.03207714201295
Rab5b,0.0795230138234847,0.0586828494594451,0.0873845838574529,0.000662613348044502,0.964792321761116
Nudcd2,0.078535622056813,0.0586660869257101,0.0914465893718917,0.00436726652888195,1.01692762124749
Arrdc3,0.0778520431414249,0.058619823428933,0.0953817504247235,0.00143785451653907,1.02427487516271
Kpnb1,0.0786115752696339,0.0585724724233823,0.0909535598460246,-0.00163164622422316,0.947106947766887
Aebp2,0.0783077624183503,0.0585073647651468,0.0919281437029022,-0.0017217713969602,0.945562225299561
Ppp4c,0.0792192009722011,0.0585019946147569,0.0871950787164344,0.0034300345082008,0.98086335437928
Zdhhc9,0.0786875284824548,0.058470486513925,0.0891188267677686,0.000269417571057542,0.964079177380015
Zfp148,0.0787634816952757,0.0584693970895356,0.0910680983294394,0.00113757182163628,0.989584701507718
Narf,0.0784596688439921,0.0584232329099799,0.0907642624008408,-0.00108527770463027,0.962165235623877
Tsen34,0.0792192009722011,0.058423142188065,0.0862458799059989,0.00630480126151892,1.01221285546785
C1galt1,0.0788394349080966,0.0584094839841975,0.0883216843855268,-0.00420188861170743,0.91808805021438
Hbegf,0.0758013063952605,0.0584066559278336,0.104895142738673,0.0122608505687407,1.15712874386755
Rab28,0.0786875284824548,0.0583958259565796,0.0888406066587626,-0.00137821222123743,0.966442572754437
Slc25a46,0.0792192009722011,0.0583716105369689,0.0863345717966725,-0.00111287781160314,0.935413659594037
Zcchc14,0.0783077624183503,0.0583685104300828,0.0903973042465327,0.00285004096802818,0.993534864153257
Fip1l1,0.0780799027798876,0.0583643210160372,0.0912831269807904,0.00654430102512722,1.03935139479072
Midn,0.0791432477593802,0.0583526743215723,0.0871573876917945,0.00603703174234093,0.99026730219061
Amz2,0.0788394349080966,0.0583306384490256,0.0873725201910648,-0.000911564635547614,0.940776524245214
Slc40a1,0.0781558559927085,0.0582938570657499,0.0911568940680291,0.00283937718500842,1.00452620150441
Mogat1,0.0758772596080814,0.0582802053291436,0.108996927774752,0.0189575037630127,1.20584979401634
Apoo,0.0764848853106486,0.0582413380246958,0.101925074996946,0.0123334985052197,1.13498101428311
Sec23b,0.078535622056813,0.0582381427945997,0.087980192048262,0.00230746817807974,0.992266511079168
Vamp3,0.0777001367157831,0.0582244869780189,0.0931692417007782,0.00158041964040727,0.995843234558237
Gm3716,0.0778520431414249,0.0582108313376566,0.0916126479609269,-0.0018452927213785,0.959985767027805
Ugdh,0.0780039495670667,0.0582013646259318,0.090726779072037,0.00162285481353648,0.984610639938415
Arhgef5,0.0781558559927085,0.0582013646259318,0.0896889460642202,0.00397096018074181,0.995984832550883
Setd5,0.0778520431414249,0.0581867108522458,0.0930430318653297,0.00356918237449915,1.01511202179308
Pdcd4,0.0770925110132159,0.0581656768461238,0.0945738136284128,0.00437853006566406,1.03670351867232
Zfp664,0.0780039495670667,0.0581635893255725,0.0906636222303542,5.90447689268369e-05,0.973736142749222
Rcor3,0.0780039495670667,0.0581414666921776,0.0894738481809235,0.00864582573937685,1.03092800717251
Pgp,0.0774722770773204,0.0580899487550706,0.0931949498296292,0.0107828224760919,1.07526291812981
Zfand2b,0.0780799027798876,0.0580520867418859,0.089651289655554,0.00912546410161303,1.03286294713919
Akt2,0.0787634816952757,0.058041532466272,0.086625940205868,0.00278213426337749,0.97677684829877
Coq5,0.0791432477593802,0.0580226021565793,0.0843344147555431,0.00828253527275454,1.01171285449932
Ptpn11,0.0779279963542458,0.0580111270234707,0.0891323212276852,-0.00562662991647388,0.926971065130083
Fars2,0.0783837156311712,0.0580047611306294,0.088334936533634,0.0072641526456815,1.01368437621988
Slc11a2,0.0779279963542458,0.0579921972577873,0.0894361571562838,0.0086962247926184,1.04649076424804
Gle1,0.0784596688439921,0.0579543387424797,0.086410726935997,0.00296153702597935,0.966843568725409
Macf1,0.0777001367157831,0.0579502416492512,0.0902589615127511,0.00790128629442273,1.04386383401233
Lyrm4,0.0778520431414249,0.057936498867629,0.0893729310826581,-0.00187364531818332,0.949588032532712
Gstt3,0.0779279963542458,0.0579175704371806,0.0891577755060738,0.00286839162990568,0.989999449588441
Tmpo,0.0780799027798876,0.0579113864633318,0.0890945263551302,0.00168244337843003,0.977635332440534
Msl3,0.078535622056813,0.0578933659597505,0.0861321837445805,-0.00424922302966691,0.910454843413588
Trim25,0.0781558559927085,0.0578755271130604,0.0875374479916638,-0.00495808852265301,0.920200516854536
Rbm17,0.077016557800395,0.0578451264408337,0.0921196334930086,0.000476602048549917,0.993689614609954
Cyp2j11,0.0767886981619322,0.0578409390985353,0.0930055485365262,0.00310669679887589,1.00100285693006
Sall1,0.0780799027798876,0.0578292981635893,0.0873222347217926,-0.000326491364480453,0.948552852636472
Prpf19,0.0778520431414249,0.05781464954221,0.0891831836298305,0.00297398604257946,0.984918754150267
Bex4,0.0755734467567978,0.0578136378927932,0.100269087261617,0.012956609982809,1.1252088793202
Gsto1,0.077016557800395,0.0577936229317015,0.0922083715383104,0.00839652381259422,1.07838136866996
Ndufaf3,0.0776241835029622,0.0577883470698508,0.088879347701232,0.015043697301127,1.08472580577406
