sct.detection_rate,sct.gmean,sct.variance,sct.residual_mean,sct.residual_variance,sct.variable,symbol
0.109441052137154,0.0837259574723637,0.132728211232796,0.000402506341746056,0.97014994408207,FALSE,Ptp4a1
0.00481446688586191,0.00334270857914487,0.00479185048240513,-0.00753550027893294,0.707734685833125,FALSE,Prim2
0.0180836073273837,0.012758137272646,0.0188027675858396,0.00101539638825987,1.03086815472018,FALSE,Rab23
0.0497886331611085,0.0359642436527883,0.0541467037833102,0.00468262395374295,1.00470425160968,FALSE,Bag2
0.0484969469234382,0.0347286885902522,0.0498989570804097,-0.00353674527758927,0.901152467639318,FALSE,Zfp451
0.360263034288398,0.368566093440866,0.7618291926468,0.0146207572455876,1.02144066007306,FALSE,Dst
0.0415688116486613,0.0299044634049401,0.0448734819083941,0.00133125775871781,0.970567399837582,FALSE,Ccdc115
0.0581258806951621,0.04210429908412,0.0615215130263595,0.00493113963227704,0.993670534763987,FALSE,Imp4
0.142202912165336,0.113304772948658,0.190549377262851,0.0236737793926093,1.14635088148087,TRUE,Ptpn18
0.000939408172851104,0.000651360169369175,0.000938635905415994,-0.000638106896092101,0.92748772614411,FALSE,Arhgef4
0.00058713010803194,0.000407050401544318,0.000586854298233686,-0.00668113134536646,0.573768041139095,FALSE,Gm38336
0.0886566463128229,0.0663626986701744,0.101585754644569,-0.000473642013319322,0.953481228099213,FALSE,Fam168b
0.182362611554721,0.151530757873906,0.274441933349463,-0.00238879805190025,0.954106377742726,FALSE,Plekhb2
0.0598872710192579,0.0436674435534632,0.0663696976600574,-0.00219317893840606,0.932377464364393,FALSE,Hs6st1
0.0561296383278535,0.0412292932969269,0.0642933049653767,-0.00346320991749971,0.953804937781858,FALSE,Uggt1
0.00058713010803194,0.000407050401544318,0.000586854298233686,-0.00591236605438753,0.614563151438361,FALSE,Neurl3
0.0019962423673086,0.00138464750898981,0.00199249135405235,0.00305731613879003,1.01063086792713,FALSE,Arid5a
0.00058713010803194,0.000407050401544318,0.000586854298233686,0.000456210549049874,1.17048266343537,TRUE,4930403P22Rik
0.112141850634101,0.0862468444218922,0.135943836299164,0.00129104560771025,0.970046843749146,FALSE,Kansl3
0.084429309534993,0.0621295227702712,0.0908642555190225,-0.0017917867274924,0.915245554285888,FALSE,Lman2l
0.015735086895256,0.0110145617739603,0.0158379225785347,-0.00498684931520032,0.913511744726649,FALSE,Cnnm4
0.0484969469234382,0.0348272246061569,0.0505801521201357,0.00524465897069254,0.981296299144543,FALSE,Cnnm3
0.000704556129638328,0.000488480362498933,0.000704142414940948,-0.0052110081989992,0.607118229186664,FALSE,Ankrd23
0.0483795209018318,0.0349893608492169,0.0521770908520237,0.00703090755373444,1.02194093017026,FALSE,Ankrd39
0.00281822451855331,0.00195535359467125,0.00281061216812152,0.005054035253592,1.10454450422859,TRUE,Sema4c
0.00105683419445749,0.00073281001636416,0.00105584127918378,0.00863113127296039,1.51451887386241,TRUE,Fam178b
0.926961014560827,3.73081280186481,20.7683669329434,0.140375773738206,1.20844950396778,TRUE,Cox5b
0.131282292155942,0.102524292051887,0.167279966527725,-0.0039326281661781,0.94515124202927,FALSE,Actr1b
0.0748003757632691,0.0550723252138265,0.0815802908524643,-0.00142073628087418,0.934040564411208,FALSE,Tmem131
0.0180836073273837,0.0127099188235982,0.0184547645728934,-0.00303099084834041,0.950905733217146,FALSE,Inpp4a
0.131399718177548,0.100859083459839,0.149794452747851,-0.00270947044977973,0.921907165865866,FALSE,Coa5
0.0914748708313762,0.0682443497717457,0.102539946222607,0.00776219095136996,0.997327682872911,FALSE,Unc50
0.00410991075622358,0.00294833517814919,0.00479615311525788,-0.0024527750654953,0.921315038643099,FALSE,Mgat4a
0.0117426021606388,0.0082685732631258,0.0123051438251564,0.00259195676869416,1.03506615932276,FALSE,Tsga10
0.00904180366369187,0.00628698133911199,0.00896110171672292,0.00047195700104235,0.947527684698314,FALSE,Lipt1
0.0311178957256928,0.022046860467646,0.0318778206723304,0.000456734266451042,0.961893139737576,FALSE,Mitd1
0.430483795209018,0.456235379213904,0.863602001496521,0.0265207590279113,1.00508017040044,FALSE,Mrpl30
0.102630342883983,0.077034230694127,0.114884599801363,0.0145591233944303,1.0569891492254,FALSE,Txndc9
0.280413339596054,0.257926148355742,0.481128610936337,0.0241855975988897,1.12731813906911,TRUE,Eif5b
0.0386331611085016,0.0280556161076113,0.0438965636029805,-0.00487041361048606,0.912520992068274,FALSE,Rev1
0.0748003757632691,0.0554807351772644,0.08528738139834,0.00965478786646224,1.04804115425095,FALSE,Pdcl3
0.00129168623767027,0.000895729600171036,0.00129016928377987,0.00654704565161371,1.29305852027262,TRUE,Npas2
0.789689995302959,1.5842142502511,4.10532343249701,0.0535891278668536,0.912151384753109,FALSE,Rpl31
0.00704556129638328,0.00494340159329543,0.0073473937491019,0.000533899771792323,0.968800537093357,FALSE,Tbc1d8
0.0382808830436825,0.0275252529434547,0.0412807145238956,0.000187871654738907,0.970387428082202,FALSE,Cnot11
0.146195396899953,0.11569236427328,0.188125229784038,-0.00476775391868868,0.922122693985968,FALSE,Rnf149
0.0245420385157351,0.017253622649158,0.0246355931993027,0.00195870833920891,1.01601989603098,FALSE,Map4k4
0.000821982151244716,0.000569916951594029,0.000821402950668384,0.00139985109769779,1.07306819682803,TRUE,Gm16894
0.00422733677782997,0.00302997199162447,0.00491255864061073,0.0061606671070585,1.23833008866279,TRUE,Il1r1
0.0038750587130108,0.00268959651373502,0.00386049595566302,0.00266813779448736,1.0894966588235,TRUE,Slc9a4
0.0643494598403006,0.0476628904873888,0.0750586026868843,0.0124254798379273,1.09070500081686,TRUE,Slc9a2
0.038750587130108,0.0278109055223859,0.0413699803651002,0.000801429217704814,0.958768650623124,FALSE,Mfsd9
0.00058713010803194,0.000407050401544318,0.000586854298233686,-0.00728088503657144,0.532555284039383,FALSE,Tmem182
0.280530765617661,0.25623388001553,0.471071372128909,0.016687203861242,1.06157895761569,FALSE,Pantr1
0.209722874589009,0.175857584316291,0.287691505085786,0.0106326808705217,1.01304597841995,FALSE,Pou3f3
0.0783231564114608,0.0578239405477543,0.0863345346688773,0.0105058122445796,1.02266466577384,FALSE,Mrps9
0.050845467355566,0.0365625127975704,0.0530284467467815,0.00242390657445837,0.957428612755494,FALSE,Tgfbrap1
0.00246594645373415,0.00171072545588946,0.00246015444797083,0.00240439304350257,1.00744872815314,FALSE,8430432A02Rik
0.0240723344293095,0.0169709041849193,0.0245354880330265,-0.0052311463771466,0.904343937122624,FALSE,AI597479
0.0171441991545326,0.0121470857203509,0.0182452042881804,-0.0113908163186861,0.842016493409972,FALSE,Nck2
0.0049318929074683,0.00351993243594029,0.0056104125921515,0.000160178867277379,1.0504676124285,FALSE,1500015O10Rik
0.0521371535932363,0.0375403908801579,0.0545226739097999,0.00241747416320505,0.985405402492,FALSE,Uxs1
0.0520197275716299,0.0377380078312488,0.0566903872286826,-0.00719848807753628,0.888704862622868,FALSE,Tpp2
0.012094880225458,0.00846678647672872,0.0122994621433124,-0.00375862019041283,0.91500230275909,FALSE,Tex30
0.0237200563644904,0.0168194313062546,0.0248935305226291,-0.00612439559734434,0.91054213586913,FALSE,Kdelc1
0.025716298731799,0.01827584895184,0.0271350919149943,-0.0018497000844971,0.981765231383567,FALSE,Bivm
0.0328792860497886,0.0235878118838697,0.0355908687098473,-0.00213138857866207,0.945161075421272,FALSE,Ercc5
0.00317050258337248,0.00220004147417918,0.00316082165945378,0.000838567581661838,0.978659289341188,FALSE,Gulp1
0.0728041333959605,0.0631783471610501,0.18802880667857,0.0140156857697577,1.39109170518232,TRUE,Col5a2
0.0190230155002349,0.0135143141898317,0.0204022437678707,-0.00525393237540457,0.922110834926377,FALSE,Wdr75
0.0575387505871301,0.0424373950916299,0.0671181489190882,-0.000651758906813565,0.995516738607887,FALSE,Slc40a1
0.0150305307656177,0.0106171728780489,0.0158525956598019,-0.00694400205534958,0.888729753637696,FALSE,Dnah7b
0.000704556129638328,0.000488480362498933,0.000704142414940948,-0.00157585381567401,0.899082338864139,FALSE,Dnah7c
0.0282996712071395,0.0202669382934548,0.0314271336714945,-0.00485922626815309,0.928619687415443,FALSE,Slc39a10
0.00645843118835134,0.00453450541949918,0.0067682621252193,-0.00405225819080723,0.859543778162006,FALSE,Gm28151
0.201620479098168,0.168723509750841,0.287073691137704,0.012731207431609,1.02486866500937,FALSE,Sdpr
0.197627994363551,0.175903023428121,0.393241156779388,0.0303245590401012,1.28615947318661,TRUE,Nabp1
0.073860967590418,0.0563063145854492,0.0968061914886755,-0.000552465844137217,0.985466122366395,FALSE,Gm17767
0.00645843118835134,0.00453450541949918,0.0067682621252193,-0.000581412203491795,0.925315712123671,FALSE,Myo1b
0.0205495537811179,0.0151559569721742,0.0321184923022864,-0.00343940152686093,1.19097693110651,TRUE,Stat1
0.224518553311414,0.196347313857408,0.366447517394631,0.0227419494398212,1.18394854966441,TRUE,Gls
0.0535462658525129,0.0389355630616848,0.0587266771786969,0.0030921812928246,1.00323478264058,FALSE,Nab1
0.00187881634570221,0.00130314460880876,0.00187550662812317,0.00507946244761822,1.15450587388602,TRUE,Tmem194b
0.0147956787224049,0.0105488951369739,0.0163223549081871,-0.00119287752702978,1.0312099134957,FALSE,Mfsd6
0.0170267731329263,0.0119201574431451,0.017087134107274,-0.00343126150958005,0.952158148919711,FALSE,Inpp1
0.064466885861907,0.0474135127348301,0.0725720670317097,0.00225525854209565,0.970748866986318,FALSE,Hibch
0.00868952559887271,0.00630089918258836,0.0111859628258038,0.000218113489219174,1.06487838457241,FALSE,1700019D03Rik
0.00704556129638328,0.00489555521179308,0.00699674296209243,0.0058030928652259,1.05966401340546,FALSE,Pms1
0.0245420385157351,0.0175442659818075,0.0267140958389403,-0.00384778924166576,0.92184135746307,FALSE,Ormdl1
0.0220760920620009,0.0155647050458596,0.022632552120467,-0.00568721816821576,0.91059248791532,FALSE,Osgepl1
0.0460310004697041,0.0328140408875017,0.0466484834460339,0.00224539104310588,0.957125580157197,FALSE,Asnsd1
0.0177313292625646,0.0125590805980154,0.0188113728515451,-0.00904907101426718,0.876090893007814,FALSE,Stk17b
0.00105683419445749,0.00073281001636416,0.00105584127918378,0.00455469101061389,1.18503537580124,TRUE,Hecw2
0.0339361202442461,0.0243866793808578,0.0369185067547198,0.000352641582144561,0.980426195193182,FALSE,Gtf3c3
0.125880695162048,0.0973028369585906,0.151717384870788,0.00251127360594616,0.970895437093947,FALSE,Pgap1
0.013621418506341,0.00953442576522301,0.0137865596230452,-0.00320495220918382,0.939534960744326,FALSE,Ankrd44
0.207139502113668,0.172553640613708,0.284111287047112,-0.000355135877397185,0.949487331020705,FALSE,Sf3b1
0.078088304368248,0.0587016183480322,0.0943941382695204,0.00195001491576113,0.99218702996214,FALSE,Coq10b
0.326326914044152,0.312955941415939,0.592984226161834,0.00351050818825197,0.950214901885141,FALSE,Hspd1
0.589126350399248,0.818756588786948,2.08638863476084,-0.00469009420770048,0.966587726882448,FALSE,Hspe1
0.119539689995303,0.091992396183582,0.143666938155444,0.00139110572186268,0.984174730318015,FALSE,Mob4
0.0097463597933302,0.00677853276853457,0.00965250171898456,-0.00409048573462415,0.864657219618161,FALSE,Mars2
0.0486143729450446,0.0353550205668369,0.0537495928357853,-0.00054943502282895,0.96644235828272,FALSE,Plcl1
0.00223109441052137,0.00154767321212423,0.00222637806297124,-0.00684974819090082,0.618655199712586,FALSE,Satb2
0.0102160638797558,0.007202272684665,0.0108126680543577,-0.00561002562702342,0.8613426118943,FALSE,1700066M21Rik
0.0102160638797558,0.007202272684665,0.0108126680543577,0.00513758955537907,1.06854579127897,FALSE,Tyw5
0.0392202912165336,0.0280966375128895,0.0414589979774869,0.00194316224383565,0.973318586759369,FALSE,9430016H08Rik
0.00375763269140442,0.002607987403489,0.00374395252541105,-0.000709113271471278,0.919711591144016,FALSE,Spats2l
0.0160873649600752,0.0112614620059763,0.0161789476035852,-0.0020448790271921,0.957068746054299,FALSE,Kctd18
0.143729450446219,0.113164259672218,0.177698116246659,0.000226281134616935,0.942678092748547,FALSE,Bzw1
0.264091122592767,0.240156997513637,0.438614364670735,0.00813785928805269,1.03869789667646,FALSE,Clk1
0.0454438703616721,0.0323446512515797,0.0457746628432072,0.0042660053236529,0.988621887893193,FALSE,Ppil3
0.0186707374354157,0.013315108889328,0.0204114006531727,0.000308252553436236,1.08579510518509,TRUE,Nif3l1
0.025716298731799,0.01827584895184,0.0271350919149943,-0.0091114844861618,0.870886195628101,FALSE,Orc2
0.00598872710192579,0.00420750827272509,0.00630446036847637,-0.00150983265356579,0.918885212863095,FALSE,Gm15834
0.0845467355565993,0.0645711487134839,0.109280848015837,-0.00797360472912543,0.934647612936185,FALSE,Fam126b
0.559534992954439,0.707798188170392,1.46849437085992,0.00468360236967491,0.937422672052965,FALSE,Ndufb3
0.00328792860497886,0.00228161737892041,0.00327750299460489,-0.00453661959166027,0.777405392069785,FALSE,Als2cr12
0.134687646782527,0.107789293323717,0.192285144856687,-0.00340491612543916,0.970605099089092,FALSE,Cflar
0.0292390793799906,0.0209111315790904,0.0314954379680321,2.60828274152979e-05,0.970213055801939,FALSE,Casp8
0.143024894316581,0.114529792888619,0.194545475105818,-0.00333864253989137,0.954429285683232,FALSE,Trak2
0.058713010803194,0.0422515017303826,0.0608168741537817,-0.00153617457476703,0.912770633412598,FALSE,Stradb
0.0223109441052137,0.015730039266362,0.0228568406484067,-0.00564916301951298,0.912800504155616,FALSE,Tmem237
0.00551902301550024,0.00392841562739621,0.00619119907482361,0.00136883539772351,1.01541116696994,FALSE,G730003C15Rik
0.00117426021606388,0.00081426649311811,0.00117301907197174,0.00249601328042192,1.03240330122758,FALSE,Mpp4
0.00962893377172381,0.00669659085893492,0.00953733733772386,0.00107560294783599,0.969034210171395,FALSE,Als2
0.0234852043212776,0.0176616031240784,0.0345150588012698,0.0141331620671186,1.41496356391725,TRUE,Fzd7
0.205730389854392,0.168803250208595,0.264648217013761,0.0150801702295894,1.03679123934739,FALSE,Sumo1
0.0376937529356505,0.0274842543366149,0.0437187766070263,0.0034364490046829,1.03278358230394,FALSE,Nop58
0.0712775951150775,0.0529923038451803,0.0832203524463092,0.00227576921575897,0.988753798451676,FALSE,Bmpr2
0.0277125410991076,0.0198800183150596,0.0304044447300607,0.00218949649987374,1.02368508788172,FALSE,Fam117b
0.0252465946453734,0.0180897886681277,0.0277284829054466,-0.000197835979791757,1.02569481643207,FALSE,Wdr12
0.0237200563644904,0.0172068087883417,0.0276655293189953,-0.00084613803004114,1.03694156443915,FALSE,Carf
0.147956787224049,0.11807643230582,0.193743075450253,0.00233671439461854,0.974157825590287,FALSE,Nbeal1
0.0226632221700329,0.0160264651243169,0.0235399663567209,-0.00476187705702895,0.93607773833559,FALSE,Cyp20a1
0.0401596993893847,0.0289622444910584,0.0436916231323881,0.00711681809457562,1.03504855853033,FALSE,Abi2
0.0334664161578206,0.0240878144292682,0.0370607280771892,0.00397547723809,1.02315503128279,FALSE,Raph1
0.0312353217472992,0.022373409876326,0.0337116800209174,0.00200176030716748,0.985281211299071,FALSE,Pard3b
0.00270079849694692,0.00192150675060887,0.00304549179231412,0.0103913679653161,1.45112228880749,TRUE,Gm4208
0.0786754344762799,0.0582187795328226,0.0878610315782909,0.00120882147330412,0.949801663503827,FALSE,Ino80d
0.00798496946923438,0.00559798169756376,0.00827257013636313,-0.00150396563052953,0.902799124831224,FALSE,Ino80dos
0.032996712071395,0.0238031965840284,0.0369678215466476,0.00260244506522795,1.00360720661581,FALSE,Gm20342
0.273837482386097,0.247296422807632,0.427605071811208,-0.00502569530673163,0.915337035140911,FALSE,Ndufs1
0.358501643964303,0.355099287997474,0.683967631513692,0.0159112254718955,1.01215266325525,FALSE,Eef1b2
0.0233677782996712,0.0165711740919334,0.0245582147604025,-0.00942929043211571,0.850087853110221,FALSE,Fastkd2
0.0192578675434476,0.0136793146061243,0.020627856182842,-0.00503563930704717,0.929783809560326,FALSE,Klf7
0.0578910286519493,0.042912895051507,0.0683077579504249,0.00196701858642983,0.996537703316526,FALSE,Creb1
0.0163222170032879,0.0115224125942368,0.0171030207516534,0.00302783513985791,1.05938532375473,FALSE,Mettl21a
0.0228980742132457,0.0163854252879527,0.0251510265502787,-0.00731907508190941,0.922801584042345,FALSE,Ccnyl1
0.0315875998121184,0.0223309900504907,0.0319727957763591,-0.00822745851890087,0.859620420347295,FALSE,Fzd5
0.0105683419445749,0.00735231292086036,0.0104578801203744,-0.00549379010972407,0.8399392409451,FALSE,Plekhm3
0.000939408172851104,0.000651360169369175,0.000938635905415994,0.00669757761991666,1.41581879657707,TRUE,Cryga
0.0248943165805543,0.0192523295524039,0.0397584237139058,-0.00265807979120414,1.10835740365474,TRUE,D630023F18Rik
0.194692343823391,0.189606761912294,0.682882375119519,0.0560783487978608,1.63244432941301,TRUE,Idh1
0.0517848755284171,0.0379149552223828,0.0588574110230689,0.00104347333839181,0.986215778591482,FALSE,Pikfyve
0.00939408172851104,0.00667650689052213,0.0103571405915624,-0.00967305743215162,0.76057614850529,FALSE,Map2
0.0463832785345233,0.0337900277267105,0.0523174228773745,-0.00731283931603879,0.896300599880242,FALSE,Rpe
0.0784405824330672,0.0594286885034183,0.0974395197379141,-0.00165227653049148,0.969038862467988,FALSE,Kansl1l
0.194692343823391,0.160982300858234,0.265229458582605,-0.000115962169848149,0.965160875748615,FALSE,Acadl
0.0361672146547675,0.0258744023709205,0.0383001069866209,-0.00286610133902343,0.946340931674913,FALSE,Lancl1
0.0333489901362142,0.0239337878803199,0.0370771111792053,0.00128313222378612,1.01310451442822,FALSE,Erbb4
0.038750587130108,0.0277619703956715,0.0410270798334219,0.00474364000639343,1.00209946345688,FALSE,Ikzf2
0.000821982151244716,0.000569916951594029,0.000821402950668384,-0.000640774541784757,0.882007710293865,FALSE,Bard1
0.025129168623767,0.017813066581456,0.0262323112833512,-0.00601504954018551,0.891791725006185,FALSE,Atic
0.0238374823860968,0.0167569568423063,0.0239653753895469,-0.00705209379929655,0.892639547347455,FALSE,Mreg
0.00176139032409582,0.00122164834216543,0.00175849432121416,0.00285518334957501,1.00403125393736,FALSE,D230017M19Rik
0.0836073273837482,0.0655609944957445,0.127720291354439,0.0256046033335946,1.26780142766481,TRUE,Pecr
0.00152653828088304,0.00105867570733209,0.00152438696445667,-0.00111585096108496,0.831573867557847,FALSE,Tmem169
0.0352278064819164,0.0251578124767333,0.0370860887881389,0.00628835323723224,1.02129899120853,FALSE,Xrcc5
0.0160873649600752,0.0113096114892324,0.0165274470741683,-0.00622925281296928,0.883786344147117,FALSE,Smarcal1
0.94375293565054,4.54159317030755,33.9566494708454,0.0991801826672936,0.926995018215419,FALSE,Rpl37a
0.0542508219821512,0.0426289579453209,0.122526241233729,0.0245688268313899,1.56422837676853,TRUE,Igfbp5
0.590535462658525,0.825709517863481,1.98347651079655,-0.0137454792764569,0.914306418057396,FALSE,Tns1
0.0207844058243307,0.0148350699043187,0.0230210715927767,-0.0013734843816323,0.989193979709414,FALSE,Rufy4
0.276773132926256,0.247656481991803,0.428173681291289,0.00516758168063953,0.971846814489105,FALSE,Arpc2
0.206904650070456,0.172260310664019,0.277000345038066,0.00525382907148092,0.97203746386698,FALSE,Aamp
0.457139502113668,0.503198777598146,0.944971808101493,0.029137375802439,1.00402097599114,FALSE,Pnkd
0.0299436355096289,0.0213611962539118,0.0318118331780985,0.000674168756269723,0.973638623179857,FALSE,Tmbim1
0.141028651949272,0.11045624068426,0.170836630409634,0.00398726984524757,0.971793911934327,FALSE,Ctdsp1
0.0310004697040864,0.0227142084702734,0.0377524452607189,-0.00119174084708347,0.991494313283428,FALSE,Vil1
0.021488961953969,0.015393183740928,0.02380695024143,-0.00285349848503589,0.992496235452597,FALSE,Usp37
0.0278299671207139,0.0199003657036521,0.0304044447300607,-0.00583722326618007,0.918247700535691,FALSE,Rqcd1
0.015735086895256,0.0110626995014844,0.0161865047920574,-0.00018987852240641,0.982643759696492,FALSE,Plcd4
0.0180836073273837,0.0128063580175324,0.019150743017806,-0.00355064269253139,0.982611799512888,FALSE,Zfp142
0.0279473931423203,0.0198032510198993,0.0288979578215109,0.00439063726407748,1.00409749180941,FALSE,Bcs1l
0.0284170972287459,0.0200867568780978,0.0289951669849051,0.00341632046028508,1.00056958412315,FALSE,Rnf25
0.0058713010803194,0.00407796816583761,0.00583751438003335,3.67598023007265e-05,0.971571423387532,FALSE,Stk36
0.0233677782996712,0.0166679809887396,0.0252515454312522,-0.00608118881451376,0.926182359200669,FALSE,Ttll4
0.00927665570690465,0.00669043012148318,0.0109420366402285,-0.00174319374010277,0.956212405937535,FALSE,Cyp27a1
0.00528417097228746,0.00384670568941048,0.00689583794740141,-0.00488574117479098,0.862838624661362,FALSE,Prkag3
0.00340535462658525,0.00236319992368128,0.00339415674877616,-0.00118343265752965,0.901043453489283,FALSE,Ihh
0.00845467355565993,0.00587753848316797,0.00838417657122635,-0.000364880758383801,0.933689076241806,FALSE,Nhej1
0.00258337247534054,0.00179226153185863,0.00257700126900088,0.000584935255802079,0.966261034730355,FALSE,Slc23a3
0.0784405824330672,0.0579522567160919,0.0880374257347631,-0.000954040652300018,0.931501653358173,FALSE,Cnppd1
0.108031939877877,0.0810311797081298,0.117475226074394,0.010603002624885,1.01048731529727,FALSE,Fam134a
0.0638797557538751,0.0462189903528836,0.0662101692727473,0.00835501954485823,1.00150246432026,FALSE,Zfand2b
0.0325270079849695,0.023143027432438,0.0338847782503013,0.00103373338916415,0.985094545281476,FALSE,Abcb6
0.079614842649131,0.0590300277256506,0.0901089779674866,0.00645308073529456,1.0220335873734,FALSE,Atg9a
0.0409816815406294,0.0295834476596686,0.0450212470078084,0.00809076982217258,1.06297797321338,FALSE,Ankzf1
0.0436824800375763,0.0316743024166992,0.0482733755009744,9.28126295727217e-05,0.988541251420015,FALSE,Glb1l
0.127054955378112,0.0969202663540176,0.144104496609886,0.0121824480105207,1.00970532101265,FALSE,Stk16
0.176726162517614,0.142828485494981,0.2303234669733,0.0104791873343591,1.00197869929675,FALSE,Tuba4a
0.0643494598403006,0.0473058412161418,0.0729404799697263,0.00631091497877122,1.01163095625568,FALSE,Dnajb2
